area,item,element,year,unit,value
Land Locked Developing Countries,Cattle,Export Value,2009,1000 US$,223143
Land Locked Developing Countries,Cattle,Export Value,2010,1000 US$,268830
Land Locked Developing Countries,Cattle,Export Value,2011,1000 US$,293417
Land Locked Developing Countries,Cattle,Export Value,2012,1000 US$,284038
Land Locked Developing Countries,Cattle,Export Value,2013,1000 US$,393989
Low Income Food Deficit Countries,Cattle,Export Quantity,1961,Head,1102120
Low Income Food Deficit Countries,Cattle,Export Quantity,1962,Head,1071594
Low Income Food Deficit Countries,Cattle,Export Quantity,1963,Head,1014044
Low Income Food Deficit Countries,Cattle,Export Quantity,1964,Head,1021904
Low Income Food Deficit Countries,Cattle,Export Quantity,1965,Head,1031734
Low Income Food Deficit Countries,Cattle,Export Quantity,1966,Head,1102251
Low Income Food Deficit Countries,Cattle,Export Quantity,1967,Head,1013185
Low Income Food Deficit Countries,Cattle,Export Quantity,1968,Head,1060233
Low Income Food Deficit Countries,Cattle,Export Quantity,1969,Head,1071068
Low Income Food Deficit Countries,Cattle,Export Quantity,1970,Head,1063061
Low Income Food Deficit Countries,Cattle,Export Quantity,1971,Head,997170
Low Income Food Deficit Countries,Cattle,Export Quantity,1972,Head,1168175
Low Income Food Deficit Countries,Cattle,Export Quantity,1973,Head,1049464
Low Income Food Deficit Countries,Cattle,Export Quantity,1974,Head,805152
Low Income Food Deficit Countries,Cattle,Export Quantity,1975,Head,805736
Low Income Food Deficit Countries,Cattle,Export Quantity,1976,Head,902712
Low Income Food Deficit Countries,Cattle,Export Quantity,1977,Head,1007328
Low Income Food Deficit Countries,Cattle,Export Quantity,1978,Head,1111898
Low Income Food Deficit Countries,Cattle,Export Quantity,1979,Head,1491808
Low Income Food Deficit Countries,Cattle,Export Quantity,1980,Head,1369036
Low Income Food Deficit Countries,Cattle,Export Quantity,1981,Head,1339127
Low Income Food Deficit Countries,Cattle,Export Quantity,1982,Head,1343668
Low Income Food Deficit Countries,Cattle,Export Quantity,1983,Head,1195044
Low Income Food Deficit Countries,Cattle,Export Quantity,1984,Head,1063255
Low Income Food Deficit Countries,Cattle,Export Quantity,1985,Head,849741
Low Income Food Deficit Countries,Cattle,Export Quantity,1986,Head,724524
Low Income Food Deficit Countries,Cattle,Export Quantity,1987,Head,761280
Low Income Food Deficit Countries,Cattle,Export Quantity,1988,Head,703989
Low Income Food Deficit Countries,Cattle,Export Quantity,1989,Head,755670
Low Income Food Deficit Countries,Cattle,Export Quantity,1990,Head,733468
Low Income Food Deficit Countries,Cattle,Export Quantity,1991,Head,744659
Low Income Food Deficit Countries,Cattle,Export Quantity,1992,Head,737418
Low Income Food Deficit Countries,Cattle,Export Quantity,1993,Head,759833
Low Income Food Deficit Countries,Cattle,Export Quantity,1994,Head,864839
Low Income Food Deficit Countries,Cattle,Export Quantity,1995,Head,840493
Low Income Food Deficit Countries,Cattle,Export Quantity,1996,Head,825637
Low Income Food Deficit Countries,Cattle,Export Quantity,1997,Head,756648
Low Income Food Deficit Countries,Cattle,Export Quantity,1998,Head,762090
Low Income Food Deficit Countries,Cattle,Export Quantity,1999,Head,776039
Low Income Food Deficit Countries,Cattle,Export Quantity,2000,Head,975065
Low Income Food Deficit Countries,Cattle,Export Quantity,2001,Head,980947
Low Income Food Deficit Countries,Cattle,Export Quantity,2002,Head,765447
Low Income Food Deficit Countries,Cattle,Export Quantity,2003,Head,711250
Low Income Food Deficit Countries,Cattle,Export Quantity,2004,Head,911323
Low Income Food Deficit Countries,Cattle,Export Quantity,2005,Head,877470
Low Income Food Deficit Countries,Cattle,Export Quantity,2006,Head,907969
Low Income Food Deficit Countries,Cattle,Export Quantity,2007,Head,850037
Low Income Food Deficit Countries,Cattle,Export Quantity,2008,Head,966634
Low Income Food Deficit Countries,Cattle,Export Quantity,2009,Head,895294
Low Income Food Deficit Countries,Cattle,Export Quantity,2010,Head,1063550
Low Income Food Deficit Countries,Cattle,Export Quantity,2011,Head,972479
Low Income Food Deficit Countries,Cattle,Export Quantity,2012,Head,990035
Low Income Food Deficit Countries,Cattle,Export Quantity,2013,Head,1451872
Low Income Food Deficit Countries,Cattle,Export Value,1973,1000 US$,101781
Low Income Food Deficit Countries,Cattle,Export Value,1975,1000 US$,116266
Low Income Food Deficit Countries,Cattle,Export Value,1976,1000 US$,141614
Low Income Food Deficit Countries,Cattle,Export Value,1977,1000 US$,187693
Low Income Food Deficit Countries,Cattle,Export Value,1978,1000 US$,248191
Low Income Food Deficit Countries,Cattle,Export Value,1979,1000 US$,377015
Low Income Food Deficit Countries,Cattle,Export Value,1980,1000 US$,335343
Low Income Food Deficit Countries,Cattle,Export Value,1981,1000 US$,342799
Low Income Food Deficit Countries,Cattle,Export Value,1982,1000 US$,343091
Low Income Food Deficit Countries,Cattle,Export Value,1983,1000 US$,307221
Low Income Food Deficit Countries,Cattle,Export Value,1984,1000 US$,269446
Low Income Food Deficit Countries,Cattle,Export Value,1985,1000 US$,241736
Low Income Food Deficit Countries,Cattle,Export Value,1986,1000 US$,189757
Low Income Food Deficit Countries,Cattle,Export Value,1987,1000 US$,229918
Low Income Food Deficit Countries,Cattle,Export Value,1988,1000 US$,221828
Low Income Food Deficit Countries,Cattle,Export Value,1989,1000 US$,218749
Low Income Food Deficit Countries,Cattle,Export Value,1990,1000 US$,204488
Low Income Food Deficit Countries,Cattle,Export Value,1991,1000 US$,203947
Low Income Food Deficit Countries,Cattle,Export Value,1992,1000 US$,202939
Low Income Food Deficit Countries,Cattle,Export Value,1993,1000 US$,197054
Low Income Food Deficit Countries,Cattle,Export Value,1994,1000 US$,198580
Low Income Food Deficit Countries,Cattle,Export Value,1995,1000 US$,210887
Low Income Food Deficit Countries,Cattle,Export Value,1996,1000 US$,163353
Low Income Food Deficit Countries,Cattle,Export Value,1997,1000 US$,197982
Low Income Food Deficit Countries,Cattle,Export Value,1998,1000 US$,202921
Low Income Food Deficit Countries,Cattle,Export Value,1999,1000 US$,211025
Low Income Food Deficit Countries,Cattle,Export Value,2000,1000 US$,252487
Low Income Food Deficit Countries,Cattle,Export Value,2001,1000 US$,216351
Low Income Food Deficit Countries,Cattle,Export Value,2002,1000 US$,168861
Low Income Food Deficit Countries,Cattle,Export Value,2003,1000 US$,198046
Low Income Food Deficit Countries,Cattle,Export Value,2004,1000 US$,248692
Low Income Food Deficit Countries,Cattle,Export Value,2005,1000 US$,211720
Low Income Food Deficit Countries,Cattle,Export Value,2006,1000 US$,216000
Low Income Food Deficit Countries,Cattle,Export Value,2007,1000 US$,288046
Low Income Food Deficit Countries,Cattle,Export Value,2008,1000 US$,274898
Low Income Food Deficit Countries,Cattle,Export Value,2009,1000 US$,309126
Low Income Food Deficit Countries,Cattle,Export Value,2010,1000 US$,336061
Low Income Food Deficit Countries,Cattle,Export Value,2011,1000 US$,370765
Low Income Food Deficit Countries,Cattle,Export Value,2012,1000 US$,395065
Low Income Food Deficit Countries,Cattle,Export Value,2013,1000 US$,522889
Net Food Importing Developing Countries,Cattle,Export Quantity,1961,Head,1354565
Net Food Importing Developing Countries,Cattle,Export Quantity,1962,Head,1311599
Net Food Importing Developing Countries,Cattle,Export Quantity,1963,Head,1363431
Net Food Importing Developing Countries,Cattle,Export Quantity,1964,Head,1306852
Net Food Importing Developing Countries,Cattle,Export Quantity,1965,Head,1266022
Net Food Importing Developing Countries,Cattle,Export Quantity,1966,Head,1284287
Net Food Importing Developing Countries,Cattle,Export Quantity,1967,Head,1291652
Net Food Importing Developing Countries,Cattle,Export Quantity,1968,Head,1318043
Net Food Importing Developing Countries,Cattle,Export Quantity,1969,Head,1333963
Net Food Importing Developing Countries,Cattle,Export Quantity,1970,Head,1381879
Net Food Importing Developing Countries,Cattle,Export Quantity,1971,Head,1380555
Net Food Importing Developing Countries,Cattle,Export Quantity,1972,Head,1589019
Net Food Importing Developing Countries,Cattle,Export Quantity,1973,Head,1473088
Net Food Importing Developing Countries,Cattle,Export Quantity,1974,Head,1273723
Net Food Importing Developing Countries,Cattle,Export Quantity,1975,Head,1056738
Net Food Importing Developing Countries,Cattle,Export Quantity,1976,Head,1164199
Net Food Importing Developing Countries,Cattle,Export Quantity,1977,Head,1173365
Net Food Importing Developing Countries,Cattle,Export Quantity,1978,Head,1293742
Net Food Importing Developing Countries,Cattle,Export Quantity,1979,Head,1405398
Net Food Importing Developing Countries,Cattle,Export Quantity,1980,Head,1499637
Net Food Importing Developing Countries,Cattle,Export Quantity,1981,Head,1652980
Net Food Importing Developing Countries,Cattle,Export Quantity,1982,Head,1502715
Net Food Importing Developing Countries,Cattle,Export Quantity,1983,Head,1255404
Net Food Importing Developing Countries,Cattle,Export Quantity,1984,Head,1166870
Net Food Importing Developing Countries,Cattle,Export Quantity,1985,Head,958269
Net Food Importing Developing Countries,Cattle,Export Quantity,1986,Head,850178
Net Food Importing Developing Countries,Cattle,Export Quantity,1987,Head,933521
Net Food Importing Developing Countries,Cattle,Export Quantity,1988,Head,868130
Net Food Importing Developing Countries,Cattle,Export Quantity,1989,Head,938202
Net Food Importing Developing Countries,Cattle,Export Quantity,1990,Head,906498
Net Food Importing Developing Countries,Cattle,Export Quantity,1991,Head,894030
Net Food Importing Developing Countries,Cattle,Export Quantity,1992,Head,882347
Net Food Importing Developing Countries,Cattle,Export Quantity,1993,Head,907292
Net Food Importing Developing Countries,Cattle,Export Quantity,1994,Head,1092691
Net Food Importing Developing Countries,Cattle,Export Quantity,1995,Head,1039661
Net Food Importing Developing Countries,Cattle,Export Quantity,1996,Head,1166019
Net Food Importing Developing Countries,Cattle,Export Quantity,1997,Head,829713
Net Food Importing Developing Countries,Cattle,Export Quantity,1998,Head,932078
Net Food Importing Developing Countries,Cattle,Export Quantity,1999,Head,1020239
Net Food Importing Developing Countries,Cattle,Export Quantity,2000,Head,1046340
Net Food Importing Developing Countries,Cattle,Export Quantity,2001,Head,1087597
Net Food Importing Developing Countries,Cattle,Export Quantity,2002,Head,861077
Net Food Importing Developing Countries,Cattle,Export Quantity,2003,Head,793710
Net Food Importing Developing Countries,Cattle,Export Quantity,2004,Head,1082889
Net Food Importing Developing Countries,Cattle,Export Quantity,2005,Head,1045304
Net Food Importing Developing Countries,Cattle,Export Quantity,2006,Head,1085943
Net Food Importing Developing Countries,Cattle,Export Quantity,2007,Head,952144
Net Food Importing Developing Countries,Cattle,Export Quantity,2008,Head,1065143
Net Food Importing Developing Countries,Cattle,Export Quantity,2009,Head,979786
Net Food Importing Developing Countries,Cattle,Export Quantity,2010,Head,1189122
Net Food Importing Developing Countries,Cattle,Export Quantity,2011,Head,1179640
Net Food Importing Developing Countries,Cattle,Export Quantity,2012,Head,1206918
Net Food Importing Developing Countries,Cattle,Export Quantity,2013,Head,1831309
Net Food Importing Developing Countries,Cattle,Export Value,1961,1000 US$,159141
Net Food Importing Developing Countries,Cattle,Export Value,1962,1000 US$,133488
Net Food Importing Developing Countries,Cattle,Export Value,1963,1000 US$,172397
Net Food Importing Developing Countries,Cattle,Export Value,1964,1000 US$,166262
Net Food Importing Developing Countries,Cattle,Export Value,1965,1000 US$,164531
Net Food Importing Developing Countries,Cattle,Export Value,1966,1000 US$,134901
Net Food Importing Developing Countries,Cattle,Export Value,1967,1000 US$,163593
Net Food Importing Developing Countries,Cattle,Export Value,1968,1000 US$,180571
Net Food Importing Developing Countries,Cattle,Export Value,1969,1000 US$,177645
Net Food Importing Developing Countries,Cattle,Export Value,1970,1000 US$,199071
Net Food Importing Developing Countries,Cattle,Export Value,1971,1000 US$,217628
Net Food Importing Developing Countries,Cattle,Export Value,1972,1000 US$,267246
Net Food Importing Developing Countries,Cattle,Export Value,1973,1000 US$,277728
Net Food Importing Developing Countries,Cattle,Export Value,1974,1000 US$,284944
Net Food Importing Developing Countries,Cattle,Export Value,1975,1000 US$,217011
Net Food Importing Developing Countries,Cattle,Export Value,1976,1000 US$,246200
Net Food Importing Developing Countries,Cattle,Export Value,1977,1000 US$,261383
Net Food Importing Developing Countries,Cattle,Export Value,1978,1000 US$,328538
Net Food Importing Developing Countries,Cattle,Export Value,1979,1000 US$,364493
Net Food Importing Developing Countries,Cattle,Export Value,1980,1000 US$,390277
Net Food Importing Developing Countries,Cattle,Export Value,1981,1000 US$,476414
Net Food Importing Developing Countries,Cattle,Export Value,1982,1000 US$,405082
Net Food Importing Developing Countries,Cattle,Export Value,1983,1000 US$,338735
Net Food Importing Developing Countries,Cattle,Export Value,1984,1000 US$,306139
Net Food Importing Developing Countries,Cattle,Export Value,1985,1000 US$,264936
Net Food Importing Developing Countries,Cattle,Export Value,1986,1000 US$,223677
Net Food Importing Developing Countries,Cattle,Export Value,1987,1000 US$,297584
Net Food Importing Developing Countries,Cattle,Export Value,1988,1000 US$,296178
Net Food Importing Developing Countries,Cattle,Export Value,1989,1000 US$,287670
Net Food Importing Developing Countries,Cattle,Export Value,1990,1000 US$,257494
Net Food Importing Developing Countries,Cattle,Export Value,1991,1000 US$,248416
Net Food Importing Developing Countries,Cattle,Export Value,1992,1000 US$,246047
Net Food Importing Developing Countries,Cattle,Export Value,1993,1000 US$,240338
Net Food Importing Developing Countries,Cattle,Export Value,1994,1000 US$,285786
Net Food Importing Developing Countries,Cattle,Export Value,1995,1000 US$,288036
Net Food Importing Developing Countries,Cattle,Export Value,1996,1000 US$,262297
Net Food Importing Developing Countries,Cattle,Export Value,1997,1000 US$,217027
Net Food Importing Developing Countries,Cattle,Export Value,1998,1000 US$,221986
Net Food Importing Developing Countries,Cattle,Export Value,1999,1000 US$,252240
Net Food Importing Developing Countries,Cattle,Export Value,2000,1000 US$,246653
Net Food Importing Developing Countries,Cattle,Export Value,2001,1000 US$,214566
Net Food Importing Developing Countries,Cattle,Export Value,2002,1000 US$,169857
Net Food Importing Developing Countries,Cattle,Export Value,2003,1000 US$,209884
Net Food Importing Developing Countries,Cattle,Export Value,2004,1000 US$,265980
